구,업종코드,업종이름,검색업종,23.12,24.01,24.02,24.03,24.04,24.05,24.06,24.07,24.08,24.09,24.10,24.11,24.12
양동,I21001,빵/도넛,업종 음식 > 기타 간이 > 빵/도넛,165,180,178,106,119,85,112,169,109,99,106,301,222
양동,I21006,치킨,업종 음식 > 기타 간이 > 치킨,111,103,103,114,169,160,122,107,150,180,157,49,272
양동,I21201,카페,업종 음식 > 비알코올 > 카페,165,180,178,106,119,85,112,169,109,99,106,301,222
